joined,generation,inviter_joined,activated_card,first_purchase,fifth_purchase,last_activity,joined_bonus,days_till_activation,has_activated_card,days_till_first_purchase,days_till_fifth_purchase,fifth_purchase_bonus,currently_active,first_purchase_binned,fifth_purchase_binned
2021-02-24,GEN Y,2020-04-22,2021-03-05,2021-03-09,2021-03-19,2021-11-15,20,9,Y,13,23,10,Y,13,23
2021-02-24,GEN Z,2021-02-19,,2021-03-01,,2021-03-05,20,-1,N,5,-1,0,N,5,-1
2021-02-24,GEN Z,2020-10-15,2021-03-05,2021-03-06,2021-03-06,2021-10-05,20,9,Y,10,10,10,N,10,10
2021-02-24,GEN Z,2021-02-16,,2021-03-15,,2021-03-15,20,-1,N,19,-1,0,N,19,-1
2021-02-24,GEN Z,2021-02-24,2021-03-14,2021-02-24,,2021-10-08,20,18,Y,0,-1,0,N,0,-1
2021-02-24,GEN Z,2021-02-24,,2021-03-27,,2021-03-27,20,-1,N,31,-1,0,N,>30,-1
2021-02-24,GEN Z,2021-02-24,,2021-02-25,2021-03-02,2021-03-06,20,-1,N,1,6,10,N,1,6
2021-02-24,GEN Z,2021-02-24,2021-03-11,2021-03-11,,2021-03-11,20,15,Y,15,-1,0,N,15,-1
2021-02-24,BOOMER,2020-07-31,,,,2021-02-28,20,-1,N,-1,-1,0,N,-1,-1
2021-02-24,GEN Y,2020-12-08,2021-03-09,2021-03-02,2021-03-11,2021-06-18,20,13,Y,6,15,10,N,6,15
2021-02-24,GEN Z,2021-02-12,,,,,20,-1,N,-1,-1,0,N,-1,-1
2021-02-24,GEN Z,2021-02-20,,,,2021-03-21,20,-1,N,-1,-1,0,N,-1,-1
2021-02-24,GEN Z,2021-02-22,2021-03-03,2021-02-24,2021-02-24,2021-03-03,20,7,Y,0,0,10,N,0,0
2021-02-24,GEN Z,2020-11-26,2021-03-27,2021-04-03,2021-04-23,2021-11-14,20,31,Y,38,58,0,Y,>30,>30
2021-02-24,GEN Z,2021-02-16,2021-03-12,2021-03-12,2021-03-13,2021-11-14,20,16,Y,16,17,10,Y,16,17
2021-02-24,GEN Y,2021-02-24,,,,,20,-1,N,-1,-1,0,N,-1,-1
2021-02-24,GEN Z,2020-01-23,,2021-02-24,,2021-02-24,20,-1,N,0,-1,0,N,0,-1
2021-02-24,GEN Z,2021-02-23,,2021-03-11,,2021-03-16,20,-1,N,15,-1,0,N,15,-1
2021-02-24,GEN Z,2021-02-24,,,,,20,-1,N,-1,-1,0,N,-1,-1
2021-02-24,GEN Z,2021-02-23,,2021-02-24,,2021-03-08,20,-1,N,0,-1,0,N,0,-1
2021-02-24,GEN Z,2021-01-11,,2021-02-25,,2021-03-07,20,-1,N,1,-1,0,N,1,-1
2021-02-24,GEN X,2021-02-23,2021-03-14,2021-04-30,2021-05-25,2021-11-12,20,18,Y,65,90,0,Y,>30,>30
2021-02-24,GEN Y,2021-02-06,2021-03-09,2021-04-15,2021-04-21,2021-11-08,20,13,Y,50,56,0,Y,>30,>30
2021-02-24,GEN Z,2021-01-24,2021-03-08,2021-03-08,2021-03-09,2021-06-10,20,12,Y,12,13,10,N,12,13
2021-02-24,GEN X,2021-02-14,,,,2021-03-14,20,-1,N,-1,-1,0,N,-1,-1
2021-02-24,GEN Z,2021-02-24,,2021-02-25,,2021-02-25,20,-1,N,1,-1,0,N,1,-1
2021-02-24,GEN Z,2021-02-23,,2021-02-26,,2021-03-11,20,-1,N,2,-1,0,N,2,-1
2021-02-24,GEN Z,2021-02-24,,2021-02-24,2021-02-26,2021-03-02,20,-1,N,0,2,10,N,0,2
2021-02-24,GEN Z,2020-09-09,,2021-02-25,2021-08-03,2021-09-06,20,-1,N,1,160,0,N,1,>30
2021-02-24,GEN Z,2021-02-24,,2021-02-24,,2021-06-02,20,-1,N,0,-1,0,N,0,-1
2021-02-24,GEN Z,2021-02-23,,2021-02-24,,2021-02-26,20,-1,N,0,-1,0,N,0,-1
2021-02-24,GEN Z,2021-02-24,2021-03-07,2021-02-24,,2021-08-10,20,11,Y,0,-1,0,N,0,-1
2021-02-24,GEN Z,2021-02-07,,2021-03-05,,2021-05-20,20,-1,N,9,-1,0,N,9,-1
2021-02-24,GEN Z,2021-02-24,,2021-02-25,,2021-02-25,20,-1,N,1,-1,0,N,1,-1
2021-02-24,GEN Z,2021-02-20,2021-03-04,2021-02-24,2021-02-26,2021-10-22,20,8,Y,0,2,10,Y,0,2
2021-02-24,GEN Z,2021-01-11,,2021-02-25,2021-02-26,2021-04-01,20,-1,N,1,2,10,N,1,2
2021-02-24,GEN Z,2021-02-23,,,,,20,-1,N,-1,-1,0,N,-1,-1
2021-02-24,GEN Z,2021-02-24,2021-04-12,2021-02-25,2021-04-16,2021-11-15,20,47,Y,1,51,0,Y,1,>30
2021-02-24,GEN Z,2021-02-23,2021-03-06,2021-02-24,2021-02-26,2021-05-07,20,10,Y,0,2,10,N,0,2
2021-02-24,GEN Z,2021-02-20,2021-03-21,2021-02-25,2021-03-01,2021-03-25,20,25,Y,1,5,10,N,1,5
2021-02-24,GEN Z,2021-02-23,2021-03-05,2021-02-26,2021-07-14,2021-11-10,20,9,Y,2,140,0,Y,2,>30
2021-02-24,GEN Y,2021-01-06,,,,,20,-1,N,-1,-1,0,N,-1,-1
2021-02-24,GEN Z,2021-02-23,,2021-02-25,2021-02-26,2021-03-12,20,-1,N,1,2,10,N,1,2
2021-02-24,GEN Z,2021-02-23,,2021-02-25,2021-03-01,2021-03-01,20,-1,N,1,5,10,N,1,5
2021-02-24,GEN Z,2019-05-18,2021-03-22,2021-03-27,2021-05-02,2021-11-13,20,26,Y,31,67,0,Y,>30,>30
2021-02-24,GEN Z,2020-10-10,,2021-03-25,,2021-05-07,20,-1,N,29,-1,0,N,29,-1
2021-02-24,GEN Z,2021-02-22,,2021-02-26,,2021-02-26,20,-1,N,2,-1,0,N,2,-1
2021-02-24,GEN Y,2019-08-30,,,,,20,-1,N,-1,-1,0,N,-1,-1
2021-02-24,GEN Z,2019-09-08,2021-03-07,2021-03-07,2021-03-10,2021-11-13,20,11,Y,11,14,10,Y,11,14
2021-02-24,GEN Z,2021-02-21,2021-03-04,2021-02-24,2021-03-12,2021-10-03,20,8,Y,0,16,10,N,0,16
2021-02-24,GEN Z,2021-02-24,,2021-02-24,,2021-02-24,20,-1,N,0,-1,0,N,0,-1
2021-02-24,BOOMER,2021-02-21,,,,,20,-1,N,-1,-1,0,N,-1,-1
2021-02-24,GEN Z,2021-02-23,,2021-02-25,2021-02-25,2021-03-03,20,-1,N,1,1,10,N,1,1
2021-02-24,GEN Z,2021-02-22,,2021-02-27,2021-04-10,2021-11-14,20,-1,N,3,45,0,Y,3,>30
2021-02-24,GEN Z,2021-02-23,,,,,20,-1,N,-1,-1,0,N,-1,-1
2021-02-24,GEN Z,2021-02-23,,2021-02-25,2021-03-08,2021-03-22,20,-1,N,1,12,10,N,1,12
2021-02-24,GEN Y,2021-02-10,2021-03-04,,,,20,8,Y,-1,-1,0,N,-1,-1
2021-02-24,GEN Z,2021-02-23,2021-03-22,2021-03-05,,2021-04-26,20,26,Y,9,-1,0,N,9,-1
2021-02-24,GEN X,2020-03-27,2021-03-21,2021-03-21,,2021-05-03,20,25,Y,25,-1,0,N,25,-1
2021-02-24,GEN Y,2021-02-22,2021-04-23,2021-04-21,2021-05-06,2021-11-06,20,58,Y,56,71,0,Y,>30,>30
2021-02-24,GEN Y,2019-09-12,,,,,20,-1,N,-1,-1,0,N,-1,-1
2021-02-24,GEN Z,2021-02-17,,,,,20,-1,N,-1,-1,0,N,-1,-1
2021-02-24,GEN Z,2020-11-06,,,,,20,-1,N,-1,-1,0,N,-1,-1
2021-02-24,GEN Z,2021-02-17,,2021-02-25,2021-09-07,2021-11-10,20,-1,N,1,195,0,Y,1,>30
2021-02-24,GEN Z,2021-02-23,2021-03-08,2021-02-25,2021-02-26,2021-07-08,20,12,Y,1,2,10,N,1,2
2021-02-24,GEN Y,2021-02-14,2021-03-04,2021-02-26,2021-02-26,2021-11-01,20,8,Y,2,2,10,Y,2,2
2021-02-24,GEN Z,2021-02-10,2021-03-20,2021-03-20,,2021-03-29,20,24,Y,24,-1,0,N,24,-1
2021-02-24,GEN Z,2021-02-22,2021-03-06,2021-03-09,2021-05-07,2021-11-11,20,10,Y,13,72,0,Y,13,>30
2021-02-24,GEN Y,2020-06-14,2021-03-09,2021-03-09,2021-03-10,2021-11-13,20,13,Y,13,14,10,Y,13,14
2021-02-24,GEN Z,2021-02-23,,2021-02-28,,2021-03-04,20,-1,N,4,-1,0,N,4,-1
2021-02-24,GEN X,2019-08-11,2021-04-29,2021-05-03,2021-06-25,2021-11-10,20,64,Y,68,121,0,Y,>30,>30
2021-02-24,GEN Z,2019-11-10,2021-03-08,2021-03-10,2021-08-05,2021-10-19,20,12,Y,14,162,0,Y,14,>30
2021-02-24,GEN Z,2021-02-24,2021-03-11,2021-02-24,,2021-02-25,20,15,Y,0,-1,0,N,0,-1
2021-02-24,GEN Z,2019-12-11,2021-05-05,2021-04-28,2021-04-29,2021-11-12,20,70,Y,63,64,0,Y,>30,>30
2021-02-24,GEN Z,2019-11-10,2021-03-06,2021-03-06,2021-05-07,2021-06-11,20,10,Y,10,72,0,N,10,>30
2021-02-24,GEN Z,2020-12-31,2021-06-30,2021-08-24,2021-10-29,2021-11-14,20,126,Y,181,247,0,Y,>30,>30
2021-02-24,GEN Z,2021-02-24,2021-04-17,2021-02-26,2021-03-13,2021-11-14,20,52,Y,2,17,10,Y,2,17
2021-02-24,GEN Z,2019-01-03,2021-03-04,2021-03-03,2021-03-05,2021-11-14,20,8,Y,7,9,10,Y,7,9
2021-02-24,GEN Z,2021-02-23,,2021-02-25,,2021-03-09,20,-1,N,1,-1,0,N,1,-1
2021-02-24,BOOMER,2020-02-15,,,,,20,-1,N,-1,-1,0,N,-1,-1
2021-02-24,GEN Y,2021-02-01,2021-03-05,2021-03-05,2021-03-06,2021-11-12,20,9,Y,9,10,10,Y,9,10
2021-02-24,GEN Z,2021-02-07,2021-04-27,2021-05-10,2021-05-12,2021-11-14,20,62,Y,75,77,0,Y,>30,>30
2021-02-24,GEN X,2020-11-22,2021-03-20,2021-03-21,2021-03-26,2021-11-02,20,24,Y,25,30,10,Y,25,30
2021-02-24,GEN Z,2021-02-11,2021-03-05,2021-02-27,2021-02-28,2021-11-12,20,9,Y,3,4,10,Y,3,4
2021-02-24,GEN X,2020-04-18,,,,,20,-1,N,-1,-1,0,N,-1,-1
2021-02-24,GEN Z,2021-02-24,2021-03-09,2021-02-25,,2021-05-12,20,13,Y,1,-1,0,N,1,-1
2021-02-24,GEN Y,2021-02-24,,2021-02-24,,2021-02-24,20,-1,N,0,-1,0,N,0,-1
2021-02-24,GEN Z,2021-02-22,2021-03-16,2021-03-16,,2021-05-03,20,20,Y,20,-1,0,N,20,-1
2021-02-24,GEN Z,2021-02-24,,,,,20,-1,N,-1,-1,0,N,-1,-1
2021-02-24,GEN Z,2021-02-21,,2021-03-01,,2021-03-05,20,-1,N,5,-1,0,N,5,-1
2021-02-24,GEN Z,2021-02-22,2021-08-07,2021-02-25,2021-09-04,2021-11-01,20,164,Y,1,192,0,Y,1,>30
2021-02-24,GEN Z,2021-02-22,,2021-02-25,2021-03-19,2021-07-03,20,-1,N,1,23,10,N,1,23
2021-02-24,GEN Z,2021-02-23,,,,2021-10-12,20,-1,N,-1,-1,0,N,-1,-1
2021-02-24,GEN Y,2019-10-10,2021-03-09,2021-03-10,2021-03-11,2021-09-18,20,13,Y,14,15,10,N,14,15
2021-02-24,GEN X,2021-02-19,2021-03-10,2021-02-25,2021-03-02,2021-11-14,20,14,Y,1,6,10,Y,1,6
2021-02-24,GEN Z,2021-02-15,,,,,20,-1,N,-1,-1,0,N,-1,-1
2021-02-24,GEN Z,2021-02-18,2021-03-04,,,2021-06-12,20,8,Y,-1,-1,0,N,-1,-1
2021-02-24,GEN Z,2021-02-24,,,,,20,-1,N,-1,-1,0,N,-1,-1
2021-02-24,GEN Z,2021-02-24,2021-03-05,2021-02-25,2021-03-02,2021-08-12,20,9,Y,1,6,10,N,1,6
2021-02-24,GEN Z,2021-02-24,,2021-02-26,,2021-02-26,20,-1,N,2,-1,0,N,2,-1
2021-02-24,GEN Y,2021-01-06,2021-03-06,2021-02-25,2021-03-08,2021-11-14,20,10,Y,1,12,10,Y,1,12
2021-02-24,GEN Z,2021-02-24,,2021-04-25,,2021-04-25,20,-1,N,60,-1,0,N,>30,-1
2021-02-24,GEN Z,2021-02-24,,2021-02-25,2021-02-28,2021-11-06,20,-1,N,1,4,10,Y,1,4
2021-02-24,GEN Z,2021-02-22,,2021-02-25,,2021-05-19,20,-1,N,1,-1,0,N,1,-1
2021-02-24,GEN Z,2021-02-24,,2021-03-02,,2021-03-03,20,-1,N,6,-1,0,N,6,-1
2021-02-24,GEN Z,2021-02-24,2021-04-01,2021-02-25,2021-03-06,2021-04-02,20,36,Y,1,10,10,N,1,10
2021-02-24,GEN Z,2021-02-22,,,,,20,-1,N,-1,-1,0,N,-1,-1
2021-02-24,GEN X,2021-01-02,2021-04-14,2021-04-14,2021-04-16,2021-11-14,20,49,Y,49,51,0,Y,>30,>30
2021-02-24,GEN Z,2021-02-24,2021-03-09,2021-02-25,2021-02-27,2021-08-25,20,13,Y,1,3,10,N,1,3
2021-02-24,GEN Z,2021-02-24,,,,,20,-1,N,-1,-1,0,N,-1,-1
2021-02-24,GEN Z,2021-01-28,2021-03-07,2021-03-08,2021-03-12,2021-11-11,20,11,Y,12,16,10,Y,12,16
2021-02-24,GEN X,2021-02-22,2021-03-29,2021-05-13,2021-11-06,2021-11-15,20,33,Y,78,255,0,Y,>30,>30
2021-02-24,GEN Z,2021-02-24,,,,2021-02-25,20,-1,N,-1,-1,0,N,-1,-1
2021-02-24,GEN Z,2021-02-24,,,,,20,-1,N,-1,-1,0,N,-1,-1
2021-02-24,GEN Y,2020-06-21,2021-03-05,2021-02-25,2021-03-23,2021-04-05,20,9,Y,1,27,10,N,1,27
2021-02-25,BOOMER,2020-10-29,2021-03-10,2021-07-05,2021-07-07,2021-11-14,20,13,Y,130,132,0,Y,>30,>30
2021-02-25,GEN X,2021-02-12,2021-03-06,2021-03-06,2021-03-17,2021-06-11,20,9,Y,9,20,10,N,9,20
2021-02-25,GEN Z,2019-02-06,2021-03-11,2021-03-12,2021-03-14,2021-11-12,20,14,Y,15,17,10,Y,15,17
2021-02-25,GEN Z,2021-02-14,2021-03-08,2021-03-09,,2021-06-01,20,11,Y,12,-1,0,N,12,-1
2021-02-25,GEN Y,2020-02-04,,2021-02-25,2021-03-15,2021-04-03,20,-1,N,0,18,10,N,0,18
2021-02-25,GEN Y,2021-01-07,2021-04-20,2021-04-20,2021-05-14,2021-11-13,20,54,Y,54,78,0,Y,>30,>30
2021-02-25,GEN Z,2020-05-08,2021-05-17,2021-03-02,2021-05-18,2021-11-15,20,81,Y,5,82,0,Y,5,>30
2021-02-25,GEN Z,2020-10-15,2021-03-09,,,2021-11-15,20,12,Y,-1,-1,0,Y,-1,-1
2021-02-25,GEN Y,2019-10-01,,,,2021-02-25,20,-1,N,-1,-1,0,N,-1,-1
2021-02-25,GEN X,2021-02-24,2021-03-10,2021-02-25,2021-03-16,2021-05-13,20,13,Y,0,19,10,N,0,19
2021-02-25,GEN Y,2019-02-27,2021-11-11,2021-10-30,2021-11-05,2021-11-12,20,259,Y,247,253,0,Y,>30,>30
2021-02-25,GEN Y,2021-02-19,2021-03-04,2021-03-11,2021-03-16,2021-06-21,20,7,Y,14,19,10,N,14,19
2021-02-25,GEN Y,2020-10-09,2021-05-03,2021-06-20,,2021-06-20,20,67,Y,115,-1,0,N,>30,-1
2021-02-25,GEN Z,2021-02-13,2021-03-20,2021-02-25,2021-04-28,2021-11-01,20,23,Y,0,62,0,Y,0,>30
2021-02-25,GEN X,2021-02-13,2021-03-10,,,2021-08-21,20,13,Y,-1,-1,0,N,-1,-1
2021-02-25,GEN X,2020-03-27,,,,2021-11-09,20,-1,N,-1,-1,0,Y,-1,-1
2021-02-25,GEN Z,2021-01-13,,2021-02-25,,2021-02-25,20,-1,N,0,-1,0,N,0,-1
2021-02-25,GEN Z,2021-01-26,2021-04-12,2021-02-26,2021-03-03,2021-11-15,20,46,Y,1,6,10,Y,1,6
2021-02-25,GEN Y,2021-01-19,,,,2021-06-20,20,-1,N,-1,-1,0,N,-1,-1
2021-02-25,GEN Z,2021-02-23,,2021-02-25,,2021-03-06,20,-1,N,0,-1,0,N,0,-1
2021-02-25,GEN Y,2021-02-16,2021-03-26,,,2021-07-26,20,29,Y,-1,-1,0,N,-1,-1
2021-02-25,GEN Z,2021-02-20,,2021-02-25,,2021-04-06,20,-1,N,0,-1,0,N,0,-1
2021-02-25,GEN Z,2021-02-24,,2021-02-26,,2021-02-26,20,-1,N,1,-1,0,N,1,-1
2021-02-25,GEN Z,2019-11-10,2021-03-17,2021-03-21,,2021-03-21,20,20,Y,24,-1,0,N,24,-1
2021-02-25,GEN Z,2019-01-11,2021-03-08,2021-05-23,2021-06-15,2021-11-11,20,11,Y,87,110,0,Y,>30,>30
2021-02-25,GEN Z,2021-02-24,2021-04-02,2021-03-09,2021-04-08,2021-11-10,20,36,Y,12,42,0,Y,12,>30
2021-02-25,GEN Y,2021-02-17,2021-03-10,2021-03-10,,2021-03-10,20,13,Y,13,-1,0,N,13,-1
2021-02-25,GEN Z,2021-02-24,,2021-03-01,,2021-03-01,20,-1,N,4,-1,0,N,4,-1
2021-02-25,GEN Z,2020-08-20,2021-03-09,2021-03-22,2021-04-07,2021-10-03,20,12,Y,25,41,0,N,25,>30
2021-02-25,GEN Z,2020-01-07,2021-03-04,2021-02-26,2021-02-27,2021-11-10,20,7,Y,1,2,10,Y,1,2
2021-02-25,GEN Z,2021-02-24,2021-03-09,2021-02-26,2021-05-19,2021-11-13,20,12,Y,1,83,0,Y,1,>30
2021-02-25,GEN Z,2021-02-13,2021-04-09,2021-04-15,,2021-05-08,20,43,Y,49,-1,0,N,>30,-1
2021-02-25,GEN Z,2019-09-21,2021-03-09,2021-02-27,2021-02-28,2021-11-14,20,12,Y,2,3,10,Y,2,3
2021-02-25,GEN Z,2021-02-25,2021-03-10,2021-02-25,,2021-02-25,20,13,Y,0,-1,0,N,0,-1
2021-02-25,GEN Z,2021-01-11,2021-03-15,2021-02-25,,2021-02-25,20,18,Y,0,-1,0,N,0,-1
2021-02-25,GEN Z,2021-02-24,,2021-02-25,,2021-04-11,20,-1,N,0,-1,0,N,0,-1
2021-02-25,GEN Z,2021-02-24,,2021-02-25,2021-02-26,2021-06-07,20,-1,N,0,1,10,N,0,1
2021-02-25,GEN Z,2021-02-24,,2021-02-25,2021-03-02,2021-03-03,20,-1,N,0,5,10,N,0,5
2021-02-25,GEN Z,2021-02-03,,,,2021-02-25,20,-1,N,-1,-1,0,N,-1,-1
2021-02-25,GEN X,2019-02-27,2021-03-10,2021-05-07,2021-05-11,2021-11-11,20,13,Y,71,75,0,Y,>30,>30
2021-02-25,GEN Y,2021-01-30,2021-03-11,2021-03-04,2021-03-14,2021-03-14,20,14,Y,7,17,10,N,7,17
2021-02-25,GEN Z,2021-01-11,2021-03-09,2021-03-09,,2021-07-10,20,12,Y,12,-1,0,N,12,-1
2021-02-25,GEN Z,2021-02-10,,2021-03-02,,2021-03-04,20,-1,N,5,-1,0,N,5,-1
2021-02-25,GEN Y,2020-10-10,2021-03-12,2021-03-12,2021-03-16,2021-11-14,20,15,Y,15,19,10,Y,15,19
2021-02-25,GEN Z,2021-02-24,,,,,20,-1,N,-1,-1,0,N,-1,-1
2021-02-25,GEN Z,2021-01-24,2021-03-30,2021-02-25,2021-07-01,2021-07-16,20,33,Y,0,126,0,N,0,>30
2021-02-25,GEN X,2021-01-22,,,,2021-03-11,20,-1,N,-1,-1,0,N,-1,-1
2021-02-25,GEN Y,2020-01-12,,,,,20,-1,N,-1,-1,0,N,-1,-1
2021-02-25,GEN Z,2021-02-24,2021-06-02,2021-02-25,,2021-06-02,20,97,Y,0,-1,0,N,0,-1
2021-02-25,GEN Z,2021-02-24,,,,,20,-1,N,-1,-1,0,N,-1,-1
2021-02-25,GEN Z,2020-02-26,2021-05-04,2021-02-25,2021-03-05,2021-11-14,20,68,Y,0,8,10,Y,0,8
2021-02-25,GEN Z,2021-02-24,2021-03-10,2021-02-25,2021-02-26,2021-03-16,20,13,Y,0,1,10,N,0,1
2021-02-25,GEN Y,2020-10-20,2021-04-17,2021-02-28,2021-04-23,2021-11-15,20,51,Y,3,57,0,Y,3,>30
2021-02-25,GEN X,2020-02-03,,,,2021-02-25,20,-1,N,-1,-1,0,N,-1,-1
2021-02-25,GEN Z,2021-02-17,,2021-02-26,,2021-02-26,20,-1,N,1,-1,0,N,1,-1
2021-02-25,GEN Z,2021-02-24,2021-03-15,2021-02-25,2021-03-21,2021-11-04,20,18,Y,0,24,10,Y,0,24
2021-02-25,GEN Z,2020-10-13,,2021-03-01,,2021-03-01,20,-1,N,4,-1,0,N,4,-1
2021-02-25,GEN Z,2021-02-16,2021-03-09,,,,20,12,Y,-1,-1,0,N,-1,-1
2021-02-25,GEN Z,2021-02-16,,2021-02-26,,2021-03-06,20,-1,N,1,-1,0,N,1,-1
2021-02-25,GEN Z,2021-02-24,,2021-02-26,,2021-03-08,20,-1,N,1,-1,0,N,1,-1
2021-02-25,GEN Z,2021-02-10,,2021-03-09,,2021-03-09,20,-1,N,12,-1,0,N,12,-1
2021-02-25,BOOMER,2021-02-16,2021-03-04,2021-02-25,2021-05-30,2021-11-08,20,7,Y,0,94,0,Y,0,>30
2021-02-25,GEN Z,2021-02-24,2021-03-24,2021-02-25,2021-07-31,2021-11-13,20,27,Y,0,156,0,Y,0,>30
2021-02-25,GEN X,2021-02-10,,,,,20,-1,N,-1,-1,0,N,-1,-1
2021-02-25,GEN Y,2019-12-25,2021-03-11,2021-03-15,2021-03-16,2021-11-14,20,14,Y,18,19,10,Y,18,19
2021-02-25,GEN Z,2021-02-25,,2021-02-25,,2021-10-26,20,-1,N,0,-1,0,Y,0,-1
2021-02-25,GEN Z,2021-02-22,,2021-03-07,,2021-03-17,20,-1,N,10,-1,0,N,10,-1
2021-02-25,GEN Z,2021-02-07,,2021-02-26,,2021-05-21,20,-1,N,1,-1,0,N,1,-1
2021-02-25,GEN Z,2021-02-25,,,,,20,-1,N,-1,-1,0,N,-1,-1
2021-02-25,BOOMER,2020-01-16,,,,2021-04-13,20,-1,N,-1,-1,0,N,-1,-1
2021-02-25,GEN Y,2021-02-24,2021-05-11,2021-05-12,2021-06-07,2021-06-21,20,75,Y,76,102,0,N,>30,>30
2021-02-25,GEN Z,2020-01-12,,,,,20,-1,N,-1,-1,0,N,-1,-1
2021-02-25,GEN Y,2020-12-19,2021-03-03,2021-03-11,,2021-03-11,20,6,Y,14,-1,0,N,14,-1
2021-02-25,GEN Z,2021-01-10,2021-05-11,,,2021-11-11,20,75,Y,-1,-1,0,Y,-1,-1
2021-02-25,BOOMER,2021-02-12,,,,,20,-1,N,-1,-1,0,N,-1,-1
2021-02-25,GEN Z,2019-11-12,,,,2021-02-25,20,-1,N,-1,-1,0,N,-1,-1
2021-02-25,GEN Z,2021-02-23,,2021-02-25,2021-02-27,2021-11-10,20,-1,N,0,2,10,Y,0,2
2021-02-25,GEN Z,2021-02-24,2021-03-13,2021-05-09,2021-05-11,2021-11-14,20,16,Y,73,75,0,Y,>30,>30
2021-02-25,GEN Z,2021-02-24,,,,,20,-1,N,-1,-1,0,N,-1,-1
2021-02-25,GEN Z,2021-02-23,,2021-02-25,2021-02-27,2021-03-04,20,-1,N,0,2,10,N,0,2
2021-02-25,GEN Y,2020-07-11,,2021-03-02,2021-03-15,2021-05-06,20,-1,N,5,18,10,N,5,18
2021-02-25,GEN Z,2021-01-11,,2021-02-25,,2021-03-01,20,-1,N,0,-1,0,N,0,-1
2021-02-25,GEN Z,2021-02-13,,2021-02-25,,2021-03-08,20,-1,N,0,-1,0,N,0,-1
2021-02-25,GEN Z,2021-02-24,,2021-02-26,,2021-02-26,20,-1,N,1,-1,0,N,1,-1
2021-02-25,GEN Z,2021-02-22,,2021-02-25,,2021-02-26,20,-1,N,0,-1,0,N,0,-1
2021-02-25,GEN Z,2021-02-22,,2021-03-04,,2021-11-12,20,-1,N,7,-1,0,Y,7,-1
2021-02-25,GEN Z,2021-02-25,,,,2021-03-01,20,-1,N,-1,-1,0,N,-1,-1
2021-02-25,GEN Y,2021-02-25,,,,2021-02-26,20,-1,N,-1,-1,0,N,-1,-1
2021-02-25,GEN Y,2021-02-25,2021-03-29,2021-03-30,2021-05-14,2021-11-14,20,32,Y,33,78,0,Y,>30,>30
2021-02-25,GEN Z,2021-02-23,,2021-02-27,2021-03-10,2021-05-23,20,-1,N,2,13,10,N,2,13
2021-02-25,GEN Z,2021-02-23,,2021-03-04,,2021-03-05,20,-1,N,7,-1,0,N,7,-1
2021-02-25,BOOMER,2018-12-16,2021-03-10,2021-03-18,,2021-03-25,20,13,Y,21,-1,0,N,21,-1
2021-02-25,GEN Z,2021-02-08,,2021-03-08,,2021-03-08,20,-1,N,11,-1,0,N,11,-1
2021-02-25,GEN Z,2021-02-24,2021-03-17,2021-05-20,2021-07-11,2021-10-26,20,20,Y,84,136,0,Y,>30,>30
2021-02-25,GEN Z,2021-02-24,,2021-02-25,2021-02-26,2021-03-05,20,-1,N,0,1,10,N,0,1
2021-02-25,GEN Y,2020-12-29,2021-03-06,2021-04-26,2021-07-02,2021-11-06,20,9,Y,60,127,0,Y,>30,>30
2021-02-25,BOOMER,2020-12-29,2021-04-17,,,,20,51,Y,-1,-1,0,N,-1,-1
2021-02-25,GEN Z,2021-02-24,2021-03-09,2021-02-26,2021-03-11,2021-08-17,20,12,Y,1,14,10,N,1,14
2021-02-25,GEN Z,2021-02-25,2021-03-09,2021-02-26,,2021-03-09,20,12,Y,1,-1,0,N,1,-1
2021-02-25,GEN Z,2021-02-22,,,,,20,-1,N,-1,-1,0,N,-1,-1
2021-02-25,GEN Y,2020-04-10,2021-03-15,2021-04-27,,2021-11-12,20,18,Y,61,-1,0,Y,>30,-1
2021-02-25,GEN Y,2021-02-12,2021-03-09,2021-02-28,2021-03-03,2021-10-06,20,12,Y,3,6,10,N,3,6
2021-02-25,GEN Y,2021-02-12,2021-07-09,2021-07-09,2021-07-09,2021-11-02,20,134,Y,134,134,0,Y,>30,>30
2021-02-25,GEN Y,2019-12-20,2021-04-06,2021-03-03,2021-03-12,2021-06-01,20,40,Y,6,15,10,N,6,15
2021-02-25,GEN Z,2021-02-23,,2021-02-25,,2021-02-26,20,-1,N,0,-1,0,N,0,-1
2021-02-25,GEN Z,2019-01-22,2021-03-05,2021-03-15,,2021-04-15,20,8,Y,18,-1,0,N,18,-1
2021-02-25,GEN Z,2021-02-09,2021-03-21,,,,20,24,Y,-1,-1,0,N,-1,-1
2021-02-25,GEN Y,2020-10-05,2021-03-19,2021-08-16,2021-08-23,2021-11-12,20,22,Y,172,179,0,Y,>30,>30
2021-02-25,GEN Z,2021-02-18,2021-03-05,2021-03-07,,2021-04-05,20,8,Y,10,-1,0,N,10,-1
2021-02-25,GEN Z,2021-02-24,,2021-02-25,2021-03-01,2021-06-29,20,-1,N,0,4,10,N,0,4
2021-02-25,GEN Z,2021-02-25,,2021-03-02,,2021-03-02,20,-1,N,5,-1,0,N,5,-1
2021-02-25,GEN Y,2021-02-21,,,,2021-02-25,20,-1,N,-1,-1,0,N,-1,-1
2021-02-25,GEN Z,2021-02-25,2021-03-09,2021-02-25,2021-02-27,2021-03-22,20,12,Y,0,2,10,N,0,2
2021-02-25,GEN Z,2020-02-21,,,,2021-04-11,20,-1,N,-1,-1,0,N,-1,-1
